,uri,type,title,dates
1049,/agents/ipWpRdKrvnQtJhBERHZWN2,agent,John R. Camp,"[{'expression': '1909-', 'begin': '1909', 'end': '1909', 'label': 'existence', 'type': 'single'}]"
1050,/agents/6h67aZwAwYiGhuueipcmce,agent,Malcolm Wilson,"[{'expression': '1914-2000', 'begin': '1914', 'end': '2000', 'label': 'existence', 'type': 'range'}]"
1051,/agents/2wKfpLjQmR48nUJUD5Kymo,agent,Mark M. (Mark Manderville) Jones,"[{'expression': '1890-1986', 'begin': '1890', 'end': '1986', 'label': 'existence', 'type': 'range'}]"
1052,/agents/dpSk4NeXiVkN2HiiaRAVt3,agent,Harold P. (Harold Pegram) Fabian,"[{'expression': '1885-1975', 'begin': '1885', 'end': '1975', 'label': 'existence', 'type': 'range'}]"
1053,/agents/o4qoYk7U6muzCuQHhQGKzf,agent,"Arts, Education, and Americans Panel",
1054,/agents/myCJuYtLkynm5t6dTedaCW,agent,Graham T. T. (Graham Thomas Tate) Molitor,
1055,/agents/Tc59UqfeojkuCQ2EXjfm2s,agent,Oscar M. Ruebhausen,
1056,/agents/ko52dUbKTXofwY6htxts9i,agent,Natalia Kanem,
1057,/agents/9y2daUhnUJGQajYKBaddNV,agent,Lincoln Center for the Performing Arts,
1058,/agents/TQijaiNtJhdHYTHuvUXRXZ,agent,Asia Society,
1059,/agents/iJQLmz4Ybd5nByFR9yr6zs,agent,Dean Rusk,"[{'expression': '1909-1994', 'begin': '1909', 'end': '1994', 'label': 'existence', 'type': 'range'}]"
1060,/agents/hiRZRcDyuvMVirX4QqgMRb,agent,Charles Uht,
1061,/agents/FQCyh7ptJeVrUEskiAE9wP,agent,Edgar B. Young,"[{'expression': '1908-2007', 'begin': '1908', 'end': '2007', 'label': 'existence', 'type': 'range'}]"
1062,/agents/5HknRXUASgkEvSUdMBmuv9,agent,"Museum of Modern Art (New York, N.Y.)",
1063,/agents/DKoBqZHAVm5A22GtaBFGYn,agent,Duncan Ferguson,"[{'expression': '1901-1974', 'begin': '1901', 'end': '1974', 'label': 'existence', 'type': 'range'}]"
1064,/agents/kAvyWvJWv6UQni8qa2JcCv,agent,M. A. B. (Mirza Abdul Baqi) Bég,"[{'expression': '1934-1990', 'begin': '1934', 'end': '1990', 'label': 'existence', 'type': 'range'}]"
1065,/agents/dBiHuwvoTZpEDtnYwJKsai,agent,Donald D. (Donald Dexter) Van Slyke,"[{'expression': '1883-1971', 'begin': '1883', 'end': '1971', 'label': 'existence', 'type': 'range'}]"
1066,/agents/EAjPL7EKnYJR2hqD4mz2tn,agent,Ralph W. Richardson,"[{'expression': '1918-2010', 'begin': '1918', 'end': '2010', 'label': 'existence', 'type': 'range'}]"
1067,/agents/nmhztRUeEB9tFaEKauYaPR,agent,Ralph Waldo Cummings,
1068,/agents/gDnKGHxAE37gT6Su6QcwiC,agent,George K. Strode,"[{'expression': '1886-1958', 'begin': '1886', 'end': '1958', 'label': 'existence', 'type': 'range'}]"
1069,/agents/QyXAKWXuHFgF8PqBY6EzEp,agent,Stephen B. Heintz,
1070,/agents/cM56JAbhMZpARGqGriZMTS,agent,Carol L. Moberg,
1071,/agents/mZwPnkKju29Js2dnMnh53Y,agent,Harry M. Miller,"[{'expression': '1895-1980', 'begin': '1895', 'end': '1980', 'label': 'existence', 'type': 'range'}]"
1072,/agents/mdaxAjP9By4nr2buvXyBS8,agent,Alexander William Burke,
1073,/agents/8KomWLv85xnLagnJJuXcny,agent,Michael Lipsky,
1074,/agents/hkCbRUbXNHEhparkLLkcTi,agent,International Education Board,
1075,/agents/L6GK4zpjEu5HWycLEkWPuW,agent,"General Education Board (New York, N.Y.)",
1076,/agents/buLSSXpwW6jcZ2eWX9NaBL,agent,Frederick Taylor Gates,"[{'expression': '1853-1929', 'begin': '1853', 'end': '1929', 'label': 'existence', 'type': 'range'}]"
1077,/agents/MC2eJEyB8o7x5twiHVrunP,agent,George E. (George Edgar) Vincent,"[{'expression': '1864-1941', 'begin': '1864', 'end': '1941', 'label': 'existence', 'type': 'range'}]"
1078,/agents/VhKuoDxvN5VVccwVgRmvQT,agent,Kenneth N. Dayton,
1079,/agents/S29da4c4LZop2Y2s3HunTx,agent,Wickliffe Rose,"[{'expression': '1862-1931', 'begin': '1862', 'end': '1931', 'label': 'existence', 'type': 'range'}]"
1080,/agents/j4uSooKYFkSfZuFttRyJbE,agent,Edwin R. (Edwin Rogers) Embree,"[{'expression': '1883-1950', 'begin': '1883', 'end': '1950', 'label': 'existence', 'type': 'range'}]"
1081,/agents/YA58StsKcqhonUpjNCoVfu,agent,Leo Mortimer Favrot,"[{'expression': '1874-1949', 'begin': '1874', 'end': '1949', 'label': 'existence', 'type': 'range'}]"
1082,/agents/o3cqht7uTN768U4hYzrFYq,agent,"Jackson, 1882-1947 Davis",
1083,/agents/KWYwMfmfXdDSZbkeY7Ah8H,agent,Hugh Hollingsworth Smith,"[{'expression': '1902-1995', 'begin': '1902', 'end': '1995', 'label': 'existence', 'type': 'range'}]"
1084,/agents/2dmMTeZSn92hoWvupSWGjB,agent,Claude H. Barlow,"[{'expression': '1876-1969', 'begin': '1876', 'end': '1969', 'label': 'existence', 'type': 'range'}]"
1085,/agents/3g34qhpoVMDMDKXNtmA6jx,agent,Frederick W. Knipe,
1086,/agents/Za4E7g4dreLT5ur3uqiQT8,agent,National Institute of Hygiene. Guayaquil (Ecuador),
1087,/agents/J4e9f88xAkgi9CwvDA2jwJ,agent,J. George (Jacob George) Harrar,"[{'expression': '1906-1982', 'begin': '1906', 'end': '1982', 'label': 'existence', 'type': 'range'}]"
1088,/agents/Shxias2CbKwvcoCyQUmWHz,agent,Nelson C. Davis,
1089,/agents/dxFLaGFhwUTFYARKoi4VaG,agent,John H. Knowles,"[{'expression': '1926-1979', 'begin': '1926', 'end': '1979', 'label': 'existence', 'type': 'range'}]"
1090,/agents/cB9eeAdYf35mmiJfJyqSn3,agent,Conrad W. Anner,"[{'expression': '1889-1960', 'begin': '1889', 'end': '1960', 'label': 'existence', 'type': 'range'}]"
1091,/agents/eFXxVGXy9rmrW5WZaTBUAG,agent,Lewis Wendell Hackett,"[{'expression': '1884-1962', 'begin': '1884', 'end': '1962', 'label': 'existence', 'type': 'range'}]"
1092,/agents/M4yn5D6WpbFY6CB2NFKmH8,agent,Mary E. Ferguson,
1093,/agents/iriDr3whVHs6Vv5E2zhyb7,agent,"Bureau of Social Hygiene. (New York, N.Y.)",
1094,/agents/buNz7gpnMMxC4DbhLeS4N8,agent,Laura Spelman Rockefeller Memorial,
1095,/agents/QH8MKDQRWTQ6dLnxWV5vn3,agent,Rockefeller Sanitary Commission for the Eradication of Hookworm Disease,
1096,/agents/ANT58CBdRooRAExn7qGiF8,agent,Benjamin Earle Washburn,"[{'expression': '1885-1979', 'begin': '1885', 'end': '1979', 'label': 'existence', 'type': 'range'}]"
1097,/agents/fwtXHdMCkfiEaaBXp2wUQe,agent,Kenneth C. Smithburn,
1098,/agents/gbHEqJ2Fxv6gNFWvhPGghu,agent,Lawrence Boardman Dunham,"[{'expression': '1882-1959', 'begin': '1882', 'end': '1959', 'label': 'existence', 'type': 'range'}]"
1099,/agents/aaxowLnx2LPU5AWZT3EFMe,agent,Will M. Myers,"[{'expression': '1911-1970', 'begin': '1911', 'end': '1970', 'label': 'existence', 'type': 'range'}]"
1100,/agents/YrqkmWFCEsb9roqddGDUSy,agent,Suzanne DiMaggio,
1101,/agents/UB4rVevjHBZjZF9sP66m28,agent,Iris Bieri,
1102,/agents/npBMHXbZ7M8nzfhw7oHgue,agent,Robert Winter,
1103,/agents/e8ys9hrZaUXbjsG3rdUuEN,agent,William C. Agosta,
1104,/agents/o9PX5GkoV69d7UVKyamnMK,agent,Leonor Michaelis,"[{'expression': '1875-1949', 'begin': '1875', 'end': '1949', 'label': 'existence', 'type': 'range'}]"
1105,/agents/W74u9oHD4qvYVHqbQhqUm2,agent,John B. (John Brockway) Nelson,"[{'expression': '1894', 'begin': '1894', 'end': '1894', 'label': 'existence', 'type': 'single'}]"
1106,/agents/8ogYmFryw2b2eYuLY2ZjN4,agent,John Pino,
1107,/agents/oBGaxp2Q925SUWQFU3kfPZ,agent,Vincent G. (Vincent Gregory) Allfrey,"[{'expression': '1921-', 'begin': '1921', 'end': '1921', 'label': 'existence', 'type': 'single'}]"
1108,/agents/W4sUrGdcrDUcuFjvrt8kX4,agent,Norton David Zinder,
1109,/agents/m3RrqThfATwauXCgJ3SvfQ,agent,Nash Castro,
1110,/agents/VQ64Tq2Pgyz6UhSgCKyeVE,agent,Alida Rockefeller Messinger,
1111,/agents/F2oxemkcftVhsKHnAJyFoZ,agent,David M. Lampton,
1112,/agents/X8rzURGHnP89p27pS3KpTd,agent,Francis O. (Francis Oliver) Holmes,
1113,/agents/Za4E7g4dreLT5ur3uqiQT8,agent,National Institute of Hygiene. Guayaquil (Ecuador),
1114,/agents/J4e9f88xAkgi9CwvDA2jwJ,agent,J. George (Jacob George) Harrar,"[{'expression': '1906-1982', 'begin': '1906', 'end': '1982', 'label': 'existence', 'type': 'range'}]"
1115,/agents/Shxias2CbKwvcoCyQUmWHz,agent,Nelson C. Davis,
1116,/agents/dxFLaGFhwUTFYARKoi4VaG,agent,John H. Knowles,"[{'expression': '1926-1979', 'begin': '1926', 'end': '1979', 'label': 'existence', 'type': 'range'}]"
1117,/agents/cB9eeAdYf35mmiJfJyqSn3,agent,Conrad W. Anner,"[{'expression': '1889-1960', 'begin': '1889', 'end': '1960', 'label': 'existence', 'type': 'range'}]"
1118,/agents/eFXxVGXy9rmrW5WZaTBUAG,agent,Lewis Wendell Hackett,"[{'expression': '1884-1962', 'begin': '1884', 'end': '1962', 'label': 'existence', 'type': 'range'}]"
1119,/agents/M4yn5D6WpbFY6CB2NFKmH8,agent,Mary E. Ferguson,
1120,/agents/mZwPnkKju29Js2dnMnh53Y,agent,Harry M. Miller,"[{'expression': '1895-1980', 'begin': '1895', 'end': '1980', 'label': 'existence', 'type': 'range'}]"
1121,/agents/mdaxAjP9By4nr2buvXyBS8,agent,Alexander William Burke,
1122,/agents/8KomWLv85xnLagnJJuXcny,agent,Michael Lipsky,
1123,/agents/kL6mXd2ogFDVtyWUXTE9AD,agent,China Medical Board (U.S.),
1124,/agents/5gh4GZvmwYQhHeLmzWQEqC,agent,Marnie Pillsbury,
1125,/agents/XEhubXuKNRT4LCJNfV27uW,agent,Clare Eastman,
1126,/agents/hkCbRUbXNHEhparkLLkcTi,agent,International Education Board,
1127,/agents/L6GK4zpjEu5HWycLEkWPuW,agent,"General Education Board (New York, N.Y.)",
1128,/agents/buLSSXpwW6jcZ2eWX9NaBL,agent,Frederick Taylor Gates,"[{'expression': '1853-1929', 'begin': '1853', 'end': '1929', 'label': 'existence', 'type': 'range'}]"
1129,/agents/MC2eJEyB8o7x5twiHVrunP,agent,George E. (George Edgar) Vincent,"[{'expression': '1864-1941', 'begin': '1864', 'end': '1941', 'label': 'existence', 'type': 'range'}]"
1130,/agents/VhKuoDxvN5VVccwVgRmvQT,agent,Kenneth N. Dayton,
1131,/agents/S29da4c4LZop2Y2s3HunTx,agent,Wickliffe Rose,"[{'expression': '1862-1931', 'begin': '1862', 'end': '1931', 'label': 'existence', 'type': 'range'}]"
1132,/agents/j4uSooKYFkSfZuFttRyJbE,agent,Edwin R. (Edwin Rogers) Embree,"[{'expression': '1883-1950', 'begin': '1883', 'end': '1950', 'label': 'existence', 'type': 'range'}]"
1133,/agents/YA58StsKcqhonUpjNCoVfu,agent,Leo Mortimer Favrot,"[{'expression': '1874-1949', 'begin': '1874', 'end': '1949', 'label': 'existence', 'type': 'range'}]"
1134,/agents/o3cqht7uTN768U4hYzrFYq,agent,"Jackson, 1882-1947 Davis",
1135,/agents/KWYwMfmfXdDSZbkeY7Ah8H,agent,Hugh Hollingsworth Smith,"[{'expression': '1902-1995', 'begin': '1902', 'end': '1995', 'label': 'existence', 'type': 'range'}]"
1136,/agents/2dmMTeZSn92hoWvupSWGjB,agent,Claude H. Barlow,"[{'expression': '1876-1969', 'begin': '1876', 'end': '1969', 'label': 'existence', 'type': 'range'}]"
1137,/agents/3g34qhpoVMDMDKXNtmA6jx,agent,Frederick W. Knipe,
1138,/agents/iriDr3whVHs6Vv5E2zhyb7,agent,"Bureau of Social Hygiene. (New York, N.Y.)",
1139,/agents/buNz7gpnMMxC4DbhLeS4N8,agent,Laura Spelman Rockefeller Memorial,
1140,/agents/QH8MKDQRWTQ6dLnxWV5vn3,agent,Rockefeller Sanitary Commission for the Eradication of Hookworm Disease,
1141,/agents/ANT58CBdRooRAExn7qGiF8,agent,Benjamin Earle Washburn,"[{'expression': '1885-1979', 'begin': '1885', 'end': '1979', 'label': 'existence', 'type': 'range'}]"
1142,/agents/fwtXHdMCkfiEaaBXp2wUQe,agent,Kenneth C. Smithburn,
1143,/agents/gbHEqJ2Fxv6gNFWvhPGghu,agent,Lawrence Boardman Dunham,"[{'expression': '1882-1959', 'begin': '1882', 'end': '1959', 'label': 'existence', 'type': 'range'}]"
1144,/agents/aaxowLnx2LPU5AWZT3EFMe,agent,Will M. Myers,"[{'expression': '1911-1970', 'begin': '1911', 'end': '1970', 'label': 'existence', 'type': 'range'}]"
1145,/agents/5UuSjvAdJydaPsiQLyJQyw,agent,John J. Stremlau,
1146,/agents/XTrKHezYwuze8q4z55hYNe,agent,Martha Baird Rockefeller Fund for Music,
1147,/agents/gqK6pmcu26PP6XztZMt922,agent,Venrock,
1148,/agents/KMiPXtrDCmHY7pQAAq7jAJ,agent,Peter F. Geithner,
1149,/agents/5SBVmox4eqp9ZMMupuzuHi,agent,New York City Ballet,
1150,/agents/oWiSCfU3SYDqrw4pnL9dtR,agent,Sloan Kettering Institute,
1151,/agents/XhYkLsNVAgQJCXmBBCU25X,agent,Grand Teton Lodge Company,
1152,/agents/D8zqbxgxZdiJGFsLmnCbKS,agent,Warren Weaver,"[{'expression': '1894-1978', 'begin': '1894', 'end': '1978', 'label': 'existence', 'type': 'range'}]"
1153,/agents/5NjkNDPL3qkNJ7y4vd98Ds,agent,Judith Rényi,
1154,/agents/4WoNAAqUVhgWTEFzniDgtG,agent,Products of Asia,
1155,/agents/CsmiFdCpeRCmaYktKTXt93,agent,"Sealantic Fund, New York",
1156,/agents/Jq2mFetbP9Pxo2S6hwfw8A,agent,Taconic Foundation,
1157,/agents/RfopgAZyb68pbF97hksFwU,agent,Judy de la Gueronniere,
1158,/agents/eb8QBEark8DT5awKrBeAw9,agent,Sara L. Engelhardt,
1159,/agents/dhhRNozPWKAD39KePfwyQQ,agent,Dorothy Parker,"[{'expression': '1910-1999', 'begin': '1910', 'end': '1999', 'label': 'existence', 'type': 'range'}]"
1160,/agents/XtCfSz2JRiSvYYiN6CK3mT,agent,Stephen R. Currier,
1161,/agents/YbPmz88vtWMU4jKxoByYXi,agent,Mary M. Kritz,
1162,/agents/Hu7tmXbYvDtKYomejbYU3e,agent,"Whyte, William Hollingsworth",
1163,/agents/MaYwc8vfCFvaXopZ6CLQpv,agent,Woodrow Wilson National Fellowship Foundation,
1164,/agents/cDZcA6yWQqFbToEvBbmdWY,agent,George Zeidenstein,"[{'expression': '1976-1992', 'begin': '1976', 'end': '1992', 'label': 'existence', 'type': 'range'}]"
1165,/agents/WYpUHeSKaorQUhFmvaVTES,agent,Michael Clark Rockefeller,
1166,/agents/D2xD6yF6RAKDQqWiKGHB62,agent,A. A. (Adrianus Alexander) Gerbrands,"[{'expression': '1917-', 'begin': '1917', 'end': '1917', 'label': 'existence', 'type': 'single'}]"
1167,/agents/nKoGzxsBoaevno5SqKabZ5,agent,"Ralph W.G. Wyckoff, Ralph","[{'expression': '1897-1994', 'begin': '1897', 'end': '1994', 'label': 'existence', 'type': 'range'}]"
1168,/agents/GzoGYywmjULkWMrDW43fAB,agent,Rockefeller Family Association,
1169,/agents/nHdx8vKdw6N9YH22STQD9f,agent,John D. (John Davison) Rockefeller,"[{'expression': '1839-1937', 'begin': '1839', 'end': '1937', 'label': 'existence', 'type': 'range'}]"
1170,/agents/5zqUvRWJ2U3FxtndDXAfqi,agent,Richard Magat,
1171,/agents/2TaA9QPdEH4hQUakHadouH,agent,Fred Bohen,
1172,/agents/ezYuZuV8w9SNsVP85b6qWG,agent,Willard S. Richardson,
1173,/agents/nJx2bbrAiJgpfwArG3NSg8,agent,United States. Office of the Vice President,
1174,/agents/X9oANAUo9emunY6e4zdPae,agent,New York (State). Governor (1959-1973 : Rockefeller),
1175,/agents/o8y64nNB2aZwVRuFCuoymo,agent,United States. Congress,
1176,/agents/7BRBxedRZr4fshw4XWAP3H,agent,Isabelle K. Savell,
1177,/agents/DLbwJFmQtWtEV3SYD5PTAP,agent,George Taylor,
1178,/agents/kWgYgora9g3aXBYZkywHLu,agent,Nancy Shea,
1179,/agents/Hg4sPXnnRYJhvw3v8hVWk6,agent,Susan C. Herter,
1180,/agents/LuhZrQGmnsDa9hEuY9u2TP,agent,Frank Pagnotta,
1181,/agents/hsrwisL9ZMqDoeAKf8W3cS,agent,Peter Wallison,
1182,/agents/ahq4PpVMNodEiSp5UTbeW2,agent,American Conservation Association,
1183,/agents/Wgbr2NNV2YB77ALvrdojAU,agent,Near East Foundation,
1184,/agents/DzR3j6qFhFfcFg5oD6bYQf,agent,Rockefeller Foundation. Division of Medicine and Public Health,
1185,/agents/e6XGapsQnqA28xTZLuWAkJ,agent,"Jackson Hole Preserve, Incorporated",
1186,/agents/TUajzc3iv97SwTwrL8DMEf,agent,Commission on Critical Choices for Americans,
1187,/agents/Pk4vM2hPAHKrh5BnNd2PRp,agent,Max Theiler,"[{'expression': '1899-1972', 'begin': '1899', 'end': '1972', 'label': 'existence', 'type': 'range'}]"
1188,/agents/4uRppxzRavKD5Cj8jLkiah,agent,Berent Friele,
1189,/agents/8XvNYVxaLiMBrSfUvuUD8t,agent,JDR 3rd Fund,
1190,/agents/Q97MYuLyQuJXVowPDdLcyJ,agent,Trust for Mutual Understanding,
1191,/agents/YDP4BZKrEXvFKzQGLHvMoQ,agent,Martha Baird Rockefeller,"[{'expression': '1895-1971', 'begin': '1895', 'end': '1971', 'label': 'existence', 'type': 'range'}]"
1192,/agents/TgoMvqUTGreou9gDd5vFhH,agent,Bruce (Robert Bruce) Merrifield,"[{'expression': '1921-2006', 'begin': '1921', 'end': '2006', 'label': 'existence', 'type': 'range'}]"
1193,/agents/LWq4uDxi39uij6YxWrGMxT,agent,William E. Davis,
1194,/agents/DaZDDMBoqbcXDKR9obz52c,agent,Vincent  Dole,
1195,/agents/C4jXQ88RbWJnXZ7o5uf9rh,agent,Stacy May,"[{'expression': '1896-1980', 'begin': '1896', 'end': '1980', 'label': 'existence', 'type': 'range'}]"
1196,/agents/WVZ739MgbcLZcgm5nxbLvA,agent,Patterson Belknap Webb & Tyler,
1197,/agents/faN4HtaoMHE5pTwMmxtwLF,agent,Harry W. Frantz,
1198,/agents/ZVoD8P9FNSDnWLbS3Sgwvu,agent,Owen Wade,
1199,/agents/kCjt6RJdytKPrDjV7XHk7n,agent,Albert Berger,
1200,/agents/8uLFmxJGugMJhYHBYStueH,agent,Environmental Grantmakers Association,
1201,/agents/53D9WA28c2sXjfyo8mPEGq,agent,William M. Dietel,
1202,/agents/jNAkJKCKG23RmFEzRGtqLs,agent,Historic Hudson Valley (Organization),
1203,/agents/hn7pDfVkJAWFzsFN29oK4j,agent,Sleepy Hollow Restorations (Organization),
1204,/agents/Qpa7PHFZVpdkn8YMqf2FXY,agent,Rollin Douglas Hotchkiss,"[{'expression': '1911-2004', 'begin': '1911', 'end': '2004', 'label': 'existence', 'type': 'range'}]"
1205,/agents/SGGygL7ZCNjr82iUhxuk5x,agent,Rodney W. Nichols,
1206,/agents/ntHtUDco4Q9Qk6fi7S3HRY,agent,Merrill W. Chase,
1207,/agents/RNGWgXknJu4Awugomzq5Lz,agent,Elaine G. Diacumakos,
1208,/agents/MxD4asoKfmQqwUUbn4jkmf,agent,John D. Gregory,
1209,/agents/mcj6kfJjP2iPYmn6nCesZK,agent,William Trager,"[{'expression': '1910-2005', 'begin': '1910', 'end': '2005', 'label': 'existence', 'type': 'range'}]"
1210,/agents/PkJvSBZ8LnbdusGAXXtxke,agent,Dilworth Wayne Woolley,"[{'expression': '1914-1966', 'begin': '1914', 'end': '1966', 'label': 'existence', 'type': 'range'}]"
1211,/agents/Mj9qaCwmHjBBqynqpFwWTY,agent,Joshua Lederberg,
1212,/agents/coCjsKx25a2wwCmRBsiohx,agent,Carl Pfaffmann,"[{'expression': '1913-', 'begin': '1913', 'end': '1913', 'label': 'existence', 'type': 'single'}]"
1213,/agents/YND26tD2ttQL5gQSpa6hR9,agent,Maria A. Rudzinska,
1214,/agents/87rbxDyz2VAebeXtnKC4WJ,agent,David Baltimore,
1215,/agents/GvZZ64ZogxBrn4arTBUNcK,agent,Steven K. Burley,
1216,/agents/LctNpxaEjGNxYthRbWhWP9,agent,W. Kenneth Riland,
1217,/agents/LQ9YGo6LsMYNgZoMY4zLKx,agent,Mary Kresky,
1218,/agents/9sJRfZEikoJ8PYL2mFC77B,agent,Jack Davies,
1219,/agents/3DxTFqdXDJebJxkJHWYteW,agent,J. Richardson (Joseph Richardson) Dilworth,"[{'expression': '1916-1997', 'begin': '1916', 'end': '1997', 'label': 'existence', 'type': 'range'}]"
1220,/agents/EkSjnAYwsbwZSffEpjoPRa,agent,George R. Lamb,
1221,/agents/cbymf3xq5mxaakCgRAyVb9,agent,Leslie Van Derzee,
1222,/agents/jBmawaZgdT9fNegMSwtzhQ,agent,William Yates,
1223,/agents/MaZmGDK83fNzvfDqzqMFKS,agent,Eugene Setzer,
1224,/agents/iEmeQoHvYcg6Pf8RakGk3f,agent,Richard M. (Richard Milhous) Nixon,"[{'expression': '1913-1994', 'begin': '1913', 'end': '1994', 'label': 'existence', 'type': 'range'}]"
1225,/agents/oYagUQkvVVQsqQCjP8T4wS,agent,Fred Smith,
1226,/agents/6nmRoDD7YU2rgMaW5sYUYT,agent,Elizabeth McCormack,
1227,/agents/jMkw25qzsxkQU4eeAVWjJS,agent,Harry Rand,
1228,/agents/Kcby3hGRTyDvwHNVzs6XKK,agent,Peter O. Crisp,
1229,/agents/Az7z2NiKeTLFtF6wsR6HEB,agent,Harper Woodward,
1230,/agents/NzDi3BCUqRBB85j33QPBxn,agent,University of Chicago,
1231,/agents/eqEcHoWBjJHw6BbBghHFCT,agent,"Colonial Williamsburg (Williamsburg, Va.)",
1232,/agents/KLm4Kd39XBnjkmeBLSnjBq,agent,"Union Church of Pocantico Hills (Pocantico Hills, N.Y.)",
1233,/agents/b9LVnsaCvRHKNhs9WKqdpb,agent,New York World's Fair 1964-1965 Corporation,
1234,/agents/aT89a4Y8wepfDGjzwL4rAT,agent,"John D. Rockefeller House (Pocantico Hills, N.Y.)",
1235,/agents/SVjLrSQkzgFujtrWoevs8L,agent,"Radio City Music Hall (New York, N.Y.)",
1236,/agents/EXQvB4AAmrLHpdNqN9fSPg,agent,Rockettes (Dance company),
1237,/agents/bPRwYnooqBcY426PPfpXGy,agent,Philipsburg Manor,
1238,/agents/2vbovyyLmSQgomJL6E2mxf,agent,Pathe News,
1239,/agents/eQ2AjNfacyQ9kFHTy53m7m,agent,Virginia. General Assembly,
1240,/agents/AGdzZnZBP2o4J4GjynhTQQ,agent,Movietonews (Firm),
1241,/agents/kZUAhSD7mUhj3cL9ndun3Z,agent,Rainbow Room (Restaurant),
1242,/agents/45TmnQjoMaehwpCnCfgGXX,agent,Rockefeller Center,
1243,/agents/GYpFtBShmdpXRrwRpwEyWe,agent,"Riverside Church (New York, N.Y.)",
1244,/agents/StJ2oY6P3jzUEnLxquKVLT,agent,"John D., Jr. (John Davison) Rockefeller","[{'expression': '1874-1960', 'begin': '1874', 'end': '1960', 'label': 'existence', 'type': 'range'}]"
1245,/agents/d5yJv7VucqoD8G9ybHPuax,agent,Abby Aldrich Rockefeller,"[{'expression': '1874-1948', 'begin': '1874', 'end': '1948', 'label': 'existence', 'type': 'range'}]"
1246,/agents/Ru2ZmupTrws3xUTGJ2JtJA,agent,Blanchette Hooker Rockefeller,
1247,/agents/jZdixLXWwxqm86cECm2hCo,agent,Peggy Rockefeller,
1248,/agents/SpC5sPVoBXiymks3mkHjiu,agent,Max Oser,
1249,/agents/ckVfKrMp89tytPamT7Z5T6,agent,Dwight D. (Dwight D.) Eisenhower,"[{'expression': '1890-1969', 'begin': '1890', 'end': '1969', 'label': 'existence', 'type': 'range'}]"
1250,/agents/AGdzZnZBP2o4J4GjynhTQQ,agent,Movietonews (Firm),
1251,/agents/kZUAhSD7mUhj3cL9ndun3Z,agent,Rainbow Room (Restaurant),
1252,/agents/45TmnQjoMaehwpCnCfgGXX,agent,Rockefeller Center,
1253,/agents/GYpFtBShmdpXRrwRpwEyWe,agent,"Riverside Church (New York, N.Y.)",
1254,/agents/StJ2oY6P3jzUEnLxquKVLT,agent,"John D., Jr. (John Davison) Rockefeller","[{'expression': '1874-1960', 'begin': '1874', 'end': '1960', 'label': 'existence', 'type': 'range'}]"
1255,/agents/d5yJv7VucqoD8G9ybHPuax,agent,Abby Aldrich Rockefeller,"[{'expression': '1874-1948', 'begin': '1874', 'end': '1948', 'label': 'existence', 'type': 'range'}]"
1256,/agents/Ru2ZmupTrws3xUTGJ2JtJA,agent,Blanchette Hooker Rockefeller,
1257,/agents/jZdixLXWwxqm86cECm2hCo,agent,Peggy Rockefeller,
1258,/agents/SpC5sPVoBXiymks3mkHjiu,agent,Max Oser,
1259,/agents/ckVfKrMp89tytPamT7Z5T6,agent,Dwight D. (Dwight D.) Eisenhower,"[{'expression': '1890-1969', 'begin': '1890', 'end': '1969', 'label': 'existence', 'type': 'range'}]"
1260,/agents/gZEd3hiAo9UvaEsZUuqra3,agent,Mary French Rockefeller,"[{'expression': '1910-1997', 'begin': '1910', 'end': '1997', 'label': 'existence', 'type': 'range'}]"
1261,/agents/fBGuqBsq9vYGNcGUNGMe86,agent,Margaretta Fitler Rockefeller,
1262,/agents/AFifiF5DZcPyfazAmCCARd,agent,Robert Johns Bulkley,"[{'expression': '1880-1965', 'begin': '1880', 'end': '1965', 'label': 'existence', 'type': 'range'}]"
1263,/agents/HhQJTJVr2jbSXLMGpErrcR,agent,Will Rogers,"[{'expression': '1879-1935', 'begin': '1879', 'end': '1935', 'label': 'existence', 'type': 'range'}]"
1264,/agents/Vcsz4LqbVUGeS3jaEeDH6r,agent,Mathilde McCormick Oser,
1265,/agents/9EZgkCbN8Fbek2uBhkfymq,agent,Steven C. Rockefeller,"[{'expression': '1936-', 'begin': '1936', 'end': '1936', 'label': 'existence', 'type': 'single'}]"
1266,/agents/Qpa7PHFZVpdkn8YMqf2FXY,agent,Rollin Douglas Hotchkiss,"[{'expression': '1911-2004', 'begin': '1911', 'end': '2004', 'label': 'existence', 'type': 'range'}]"
1267,/agents/SGGygL7ZCNjr82iUhxuk5x,agent,Rodney W. Nichols,
1268,/agents/ntHtUDco4Q9Qk6fi7S3HRY,agent,Merrill W. Chase,
1269,/agents/RNGWgXknJu4Awugomzq5Lz,agent,Elaine G. Diacumakos,
1270,/agents/MxD4asoKfmQqwUUbn4jkmf,agent,John D. Gregory,
1271,/agents/mcj6kfJjP2iPYmn6nCesZK,agent,William Trager,"[{'expression': '1910-2005', 'begin': '1910', 'end': '2005', 'label': 'existence', 'type': 'range'}]"
1272,/agents/PkJvSBZ8LnbdusGAXXtxke,agent,Dilworth Wayne Woolley,"[{'expression': '1914-1966', 'begin': '1914', 'end': '1966', 'label': 'existence', 'type': 'range'}]"
1273,/agents/Mj9qaCwmHjBBqynqpFwWTY,agent,Joshua Lederberg,
